client_id,age,job,marital,education,credit_default,mortgage
31501,29,student,single,basic_9y,,
31502,41,blue-collar,married,basic_4y,,
31503,45,entrepreneur,married,university_degree,,
31504,37,blue-collar,married,basic_9y,,
31505,34,services,married,high_school,,
31506,39,technician,divorced,professional_course,,
31507,46,services,married,basic_9y,,
31508,33,admin_,single,high_school,,
31509,52,blue-collar,married,basic_4y,,
31510,33,blue-collar,married,basic_6y,,
31511,34,blue-collar,married,basic_9y,,
31512,48,blue-collar,married,basic_6y,,
31513,34,services,married,high_school,,
31514,34,blue-collar,married,,,
31515,43,unemployed,married,basic_4y,,
31516,59,admin_,married,high_school,,
31517,39,technician,single,professional_course,,
31518,42,services,married,high_school,,
31519,34,housemaid,married,high_school,,
31520,31,blue-collar,married,basic_4y,,
31521,38,technician,single,university_degree,,
31522,39,technician,married,professional_course,,
31523,57,admin_,married,high_school,,
31524,30,technician,single,professional_course,,
31525,38,admin_,single,university_degree,,
31526,38,management,married,,,
31527,31,blue-collar,married,basic_4y,,
31528,42,blue-collar,single,basic_9y,,
31529,51,services,married,professional_course,,
31530,44,blue-collar,married,basic_9y,,
31531,28,services,married,basic_9y,,
31532,34,management,married,basic_4y,,
31533,35,blue-collar,married,basic_9y,,
31534,45,admin_,divorced,basic_9y,,
31535,34,technician,married,university_degree,,
31536,44,blue-collar,married,basic_6y,,
31537,34,management,married,basic_4y,,
31538,27,admin_,single,high_school,,
31539,32,blue-collar,married,basic_9y,,
31540,33,technician,married,university_degree,,
31541,35,admin_,single,high_school,,
31542,35,admin_,single,high_school,,
31543,31,housemaid,single,high_school,,
31544,50,blue-collar,married,professional_course,,
31545,35,management,married,university_degree,,
31546,30,blue-collar,married,basic_4y,,
31547,50,blue-collar,married,professional_course,,
31548,32,admin_,single,university_degree,,
31549,50,blue-collar,married,professional_course,,
31550,26,blue-collar,married,basic_9y,,
31551,30,technician,single,professional_course,,
31552,45,admin_,married,high_school,,
31553,33,blue-collar,married,basic_9y,,
31554,37,blue-collar,married,basic_4y,,
31555,36,blue-collar,married,basic_9y,,
31556,36,blue-collar,married,basic_9y,,
31557,36,blue-collar,married,basic_9y,,
31558,35,admin_,single,high_school,,
31559,36,blue-collar,married,basic_4y,,
31560,36,blue-collar,married,basic_4y,,
31561,34,admin_,single,basic_6y,,
31562,30,entrepreneur,divorced,basic_6y,,
31563,54,blue-collar,married,basic_9y,,
31564,32,admin_,married,university_degree,,
31565,37,blue-collar,single,university_degree,,
31566,24,services,single,high_school,,
31567,29,blue-collar,married,basic_6y,,
31568,36,technician,married,professional_course,,
31569,36,admin_,single,high_school,,
31570,28,admin_,single,high_school,,
31571,36,admin_,single,high_school,,
31572,30,technician,single,university_degree,,
31573,36,technician,married,professional_course,,
31574,38,management,married,high_school,,
31575,30,services,single,high_school,,
31576,39,services,married,high_school,,
31577,36,blue-collar,married,basic_4y,,
31578,36,admin_,single,high_school,,
31579,39,admin_,single,university_degree,,
31580,40,blue-collar,married,basic_9y,,
31581,30,admin_,single,professional_course,,
31582,39,entrepreneur,married,,,
31583,30,blue-collar,single,basic_9y,,
31584,54,technician,single,university_degree,,
31585,43,services,married,high_school,,
31586,30,blue-collar,single,basic_9y,,
31587,57,retired,divorced,high_school,,
31588,54,technician,single,university_degree,,
31589,36,blue-collar,married,,,
31590,30,blue-collar,single,basic_9y,,
31591,32,admin_,married,high_school,,
31592,36,blue-collar,married,,,
31593,32,admin_,married,high_school,,
31594,32,admin_,married,high_school,,
31595,45,admin_,single,high_school,,
31596,32,admin_,married,high_school,,
31597,33,entrepreneur,single,university_degree,,
31598,41,blue-collar,married,basic_9y,,
31599,38,blue-collar,married,basic_9y,,
31600,33,admin_,married,university_degree,,
31601,29,services,married,high_school,,
31602,42,blue-collar,single,basic_9y,,
31603,29,admin_,married,basic_9y,,
31604,36,blue-collar,married,basic_9y,,
31605,29,admin_,married,high_school,,
31606,43,blue-collar,married,basic_6y,,
31607,33,services,married,basic_9y,,
31608,31,blue-collar,married,basic_9y,,
31609,29,admin_,married,high_school,,
31610,26,blue-collar,married,basic_9y,,
31611,43,blue-collar,married,basic_6y,,
31612,34,management,married,university_degree,,
31613,39,admin_,married,high_school,,
31614,34,services,married,university_degree,,
31615,43,blue-collar,single,basic_9y,,
31616,33,blue-collar,married,basic_6y,,
31617,47,technician,divorced,university_degree,,
31618,41,self-employed,married,professional_course,,
31619,35,services,single,high_school,,
31620,35,services,single,high_school,,
31621,26,technician,single,professional_course,,
31622,31,admin_,married,university_degree,,
31623,50,services,divorced,basic_9y,,
31624,25,services,single,high_school,,
31625,28,technician,married,university_degree,,
31626,30,blue-collar,married,basic_9y,,
31627,33,self-employed,divorced,university_degree,,
31628,33,self-employed,divorced,university_degree,,
31629,32,admin_,single,professional_course,,
31630,60,admin_,single,university_degree,,
31631,60,admin_,single,university_degree,,
31632,38,technician,single,high_school,,
31633,29,services,married,professional_course,,
31634,33,self-employed,divorced,university_degree,,
31635,29,services,married,professional_course,,
31636,29,services,married,professional_course,,
31637,29,blue-collar,married,basic_9y,,
31638,37,student,single,university_degree,,
31639,30,blue-collar,married,basic_4y,,
31640,52,entrepreneur,married,high_school,,
31641,52,entrepreneur,married,high_school,,
31642,33,services,married,high_school,,
31643,34,admin_,single,,,
31644,43,blue-collar,married,basic_9y,,
31645,42,blue-collar,married,university_degree,,
31646,33,services,married,high_school,,
31647,36,admin_,married,professional_course,,
31648,32,admin_,single,professional_course,,
31649,32,admin_,single,professional_course,,
31650,30,blue-collar,single,basic_6y,,
31651,32,services,married,high_school,,
31652,28,admin_,divorced,university_degree,,
31653,40,unemployed,married,professional_course,,
31654,25,blue-collar,single,basic_9y,,
31655,51,services,divorced,high_school,,
31656,25,blue-collar,single,basic_9y,,
31657,38,technician,single,professional_course,,
31658,30,blue-collar,single,basic_6y,,
31659,35,blue-collar,married,basic_9y,,
31660,34,unemployed,single,university_degree,,
31661,40,blue-collar,married,basic_6y,,
31662,39,blue-collar,divorced,,,
31663,35,blue-collar,married,basic_9y,,
31664,39,blue-collar,divorced,,,
31665,28,technician,single,high_school,,
31666,45,blue-collar,divorced,basic_6y,,
31667,57,retired,married,basic_6y,,
31668,57,retired,married,basic_6y,,
31669,57,retired,married,basic_6y,,
31670,37,blue-collar,divorced,high_school,,
31671,29,services,married,basic_9y,,
31672,26,services,single,university_degree,,
31673,44,blue-collar,married,basic_6y,,
31674,36,blue-collar,married,basic_4y,,
31675,55,self-employed,married,basic_9y,,
31676,35,blue-collar,married,basic_6y,,
31677,42,blue-collar,married,basic_4y,,
31678,28,blue-collar,single,high_school,,
31679,26,services,single,university_degree,,
31680,38,blue-collar,divorced,high_school,,
31681,28,blue-collar,single,high_school,,
31682,38,blue-collar,divorced,high_school,,
31683,37,blue-collar,married,basic_9y,,
31684,34,blue-collar,married,basic_4y,,
31685,35,blue-collar,married,basic_6y,,
31686,34,blue-collar,married,basic_4y,,
31687,38,blue-collar,divorced,high_school,,
31688,38,blue-collar,divorced,high_school,,
31689,33,admin_,married,high_school,,
31690,34,management,married,basic_4y,,
31691,43,blue-collar,married,basic_4y,,
31692,45,management,married,university_degree,,
31693,38,technician,married,university_degree,,
31694,41,management,married,basic_6y,,
31695,37,blue-collar,married,basic_9y,,
31696,31,services,divorced,high_school,,
31697,36,technician,single,high_school,,
31698,36,technician,single,high_school,,
31699,31,services,divorced,high_school,,
31700,45,management,married,university_degree,,
31701,36,technician,single,high_school,,
31702,43,blue-collar,married,basic_4y,,
31703,38,blue-collar,married,basic_9y,,
31704,51,services,divorced,basic_6y,,
31705,38,admin_,married,high_school,,
31706,41,management,married,university_degree,,
31707,32,unemployed,single,university_degree,,
31708,31,technician,married,professional_course,,
31709,42,blue-collar,single,basic_4y,,
31710,41,management,married,university_degree,,
31711,29,admin_,single,basic_9y,,
31712,35,technician,single,professional_course,,
31713,49,admin_,divorced,high_school,,
31714,35,technician,single,professional_course,,
31715,36,technician,divorced,professional_course,,
31716,47,management,married,university_degree,,
31717,31,technician,married,professional_course,,
31718,39,services,single,professional_course,,
31719,39,admin_,married,basic_9y,,
31720,36,blue-collar,married,basic_9y,,
31721,35,blue-collar,married,basic_9y,,
31722,35,blue-collar,married,basic_9y,,
31723,37,technician,married,professional_course,,
31724,35,blue-collar,married,basic_9y,,
31725,48,blue-collar,married,basic_4y,,
31726,47,self-employed,married,basic_4y,,
31727,30,admin_,single,university_degree,,
31728,47,services,married,high_school,,
31729,35,blue-collar,married,,,
31730,35,blue-collar,married,basic_4y,,
31731,37,self-employed,married,basic_4y,,
31732,33,admin_,single,university_degree,,
31733,24,student,single,university_degree,,
31734,35,admin_,married,university_degree,,
31735,41,blue-collar,married,basic_6y,,
31736,33,admin_,single,university_degree,,
31737,37,services,married,basic_9y,,
31738,40,technician,married,university_degree,,
31739,41,blue-collar,married,basic_6y,,
31740,26,blue-collar,single,basic_4y,,
31741,44,technician,divorced,professional_course,,
31742,41,blue-collar,married,basic_6y,,
31743,43,services,married,high_school,,
31744,33,blue-collar,married,basic_6y,,
31745,33,admin_,married,high_school,,
31746,36,blue-collar,married,basic_9y,,
31747,36,blue-collar,married,basic_9y,,
31748,35,blue-collar,married,basic_4y,,
31749,35,blue-collar,married,basic_9y,,
31750,37,services,married,basic_9y,,
31751,43,admin_,single,high_school,,
31752,35,services,married,professional_course,,
31753,31,management,married,university_degree,,
31754,32,services,married,high_school,,
31755,34,blue-collar,married,basic_9y,,
31756,32,admin_,married,university_degree,,
31757,39,technician,married,professional_course,,
31758,34,blue-collar,married,basic_9y,,
31759,37,blue-collar,married,basic_9y,,
31760,49,blue-collar,married,basic_9y,,
31761,33,admin_,single,university_degree,,
31762,38,management,married,,,
31763,37,blue-collar,married,basic_9y,,
31764,32,admin_,married,high_school,,
31765,32,technician,single,high_school,,
31766,34,admin_,married,university_degree,,
31767,37,admin_,married,high_school,,
31768,34,admin_,married,high_school,,
31769,32,blue-collar,married,professional_course,,
31770,37,admin_,married,high_school,,
31771,34,technician,married,university_degree,,
31772,34,technician,married,university_degree,,
31773,28,admin_,single,high_school,,
31774,29,blue-collar,married,basic_6y,,
31775,45,admin_,divorced,basic_9y,,
31776,34,services,single,high_school,,
31777,34,services,single,high_school,,
31778,35,admin_,single,high_school,,
31779,33,blue-collar,single,basic_9y,,
31780,37,blue-collar,married,basic_4y,,
31781,56,blue-collar,married,basic_9y,,
31782,31,blue-collar,married,basic_9y,,
31783,23,student,single,basic_9y,,
31784,40,management,married,university_degree,,
31785,45,technician,married,professional_course,,
31786,39,management,single,university_degree,,
31787,40,management,married,university_degree,,
31788,38,blue-collar,single,basic_4y,,
31789,31,blue-collar,single,high_school,,
31790,40,blue-collar,married,basic_6y,,
31791,26,admin_,single,basic_9y,,
31792,37,management,divorced,university_degree,,
31793,45,technician,married,professional_course,,
31794,27,blue-collar,single,basic_9y,,
31795,27,blue-collar,single,basic_9y,,
31796,27,blue-collar,single,basic_9y,,
31797,45,technician,divorced,high_school,,
31798,35,services,single,high_school,,
31799,33,technician,married,university_degree,,
31800,35,services,single,high_school,,
31801,39,management,married,university_degree,,
31802,39,management,married,university_degree,,
31803,42,admin_,divorced,high_school,,
31804,39,management,married,university_degree,,
31805,38,unemployed,divorced,high_school,,
31806,27,blue-collar,single,basic_9y,,
31807,32,services,married,high_school,,
31808,42,blue-collar,married,basic_6y,,
31809,42,blue-collar,married,basic_6y,,
31810,28,technician,single,basic_9y,,
31811,50,admin_,married,basic_9y,,
31812,27,blue-collar,married,basic_9y,,
31813,27,blue-collar,married,basic_9y,,
31814,40,services,married,high_school,,
31815,38,blue-collar,married,basic_9y,,
31816,39,blue-collar,married,basic_6y,,
31817,41,blue-collar,married,basic_9y,,
31818,39,blue-collar,married,high_school,,
31819,36,blue-collar,married,basic_9y,,
31820,41,management,married,university_degree,,
31821,42,services,single,high_school,,
31822,42,services,married,professional_course,,
31823,45,blue-collar,married,basic_4y,,
31824,37,blue-collar,single,university_degree,,
31825,45,technician,divorced,high_school,,
31826,45,admin_,married,high_school,,
31827,27,student,single,high_school,,
31828,39,management,married,professional_course,,
31829,34,services,single,high_school,,
31830,44,self-employed,divorced,professional_course,,
31831,36,technician,married,professional_course,,
31832,32,blue-collar,married,basic_9y,,
31833,36,blue-collar,married,,,
31834,34,management,married,university_degree,,
31835,43,self-employed,married,professional_course,,
